webScraperOrder,webScraperStartUrl,artists,artistsHref,songs,songsHref,lyrics
"1528753221-110","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مروي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=marwa&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%B1%D9%88%D9%8A","كلمات اغنية شيل ايدك مروي","http://aghanilyrics.com/songlyrics.php?lyrics=18702&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B4%D9%8A%D9%84-%D8%A7%D9%8A%D8%AF%D9%83-%D9%85%D8%B1%D9%88%D9%8A","شيل ايدك





فيها ايه لو اكلم صاحبك

والم الناس حواليه

ليه تخلي الغيره تصاحبك

زي ما ليك حق انا ليه



وفيها ايه لو اكلم صاحبك

والم الناس حواليه

ليه تخلي الغيره تصاحبك

وزي ما ليك حق انا ليه



فيها ايه لو اكلم صاحبك صاحبك

والم الناس حواليه ليه

ليه خلي الغيره تصاحبك صاحبك

زي ما ليك حق انا ليه اااااااااااااه



اه لا اه لاه

اه لا اه لاه



ومين الي قلك تتادم

﻿ شاهدوا ما لم تشاهدوه في اي مكان اخر



 



صور صور صور صور صور صور

وايه من السرعه يفيدك

دلوقتي راجع تتندم

كان حد ضربك شيل ايدك ولا



مين الي قلك تتادم

وايه من السرعه يفيدك

دلوقتي راجع تتندم

كان حد ضربك على ايدك

كان حد ضربك كان حد ضربك كان حد ضربك على ايدك



ايدك عني...

فيها ايه لو اكلم صاحبك صاحبك

والم الناس حواليه

ليه خلي الغيره تصاحبك

زي ما ليك حق انا ليه اه اه اه اه



اه لا اه لاه

اه لا اه لا لاه



حبيتني على حالي ورضيت

و شبكت نفسك ليه بيه

و عايزني اقعدلك في البيت

تؤمر وتتحكم فيه



حبيتني على حالي ورضيت

و شبكت نفسك ليه بيه

و عايزني اقعدلك في البيت

تؤمر وتتحكم فيه

كان حد ضربك كان حد ضربك كان حد ضربك على ايدك



ولا !!

فيها ايه لو اكلم صاحبك صاحبك

ليه خلي الغيره تصاحبك

و زي ما ليك حق"
"1528752836-12","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني هشام الحاج","http://aghanilyrics.com/allsongslyrics.php?songslyrics=hisham-el-hajj&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%87%D8%B4%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D8%A7%D8%AC","كلمات اغنية سحرك مجنون هشام الحاج","http://aghanilyrics.com/songlyrics.php?lyrics=27779&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B3%D8%AD%D8%B1%D9%83-%D9%85%D8%AC%D9%86%D9%88%D9%86-%D9%87%D8%B4%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D8%A7%D8%AC","سحرك مجنون سحرك كاويني بغرام غير الغرام



حدي بتكون ما تغفى عيني ولما تروح ما فيي نام



ويلي من هواك شو عامل بقلبي



قلبي بده اياك ما بده حدا



ويلي من هواك شو عامل بقلبي جنون



من يوم الحبيت انا ما دقت اليوم



يومي بغيابك سنة يوم ورا يوم



وانا ليلي يطول انا وين وانت وين



يا غالي وين يا حبيبي



حبك ع طول شاغل حياتي



حتى صار معنى الحياة



قلبي عمار عايش آهاتي



ليل نهار طول الساعات"
"1528753448-172","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني قمر","http://aghanilyrics.com/allsongslyrics.php?songslyrics=kamar&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%82%D9%85%D8%B1","كلمات اغنية بتاع بنات قمر","http://aghanilyrics.com/songlyrics.php?lyrics=18074&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D8%AA%D8%A7%D8%B9-%D8%A8%D9%86%D8%A7%D8%AA-%D9%82%D9%85%D8%B1","بتاع بنات



قالولى عنك .. بتاع بنات

بتاع قلق .. و بتاع حركات

قالولى زيى .. زى غيرى

بكره تسيبنى .. و تشوف غيرى

و انا انا اكمنى انا انا طيبه .. اخترتك بالذات

طب بس .. انا كنت هعمل ايه

ده انا كل ما ابعد .. اقرب ليه؟

و بموت .. مش شايفه الا عينيك

ايه اللى رامينى .. كل ده

طب و انا عن نفسى .. هموت نفسى

لحد ما الاقى .. طريقه معاك

احاسبك مره .. و اسامحك مره

مره فى مره .. هصحى هواك



قالولى عنك .. بتاع بنات

و كمان مقضيها .. اشتغالات

بسهوله .. تقدر و فى ثوانى

تخلى غيرى .. فى نفس مكانى

و انا انا اكمنى انا انا طيبه .. اخترتك بالذات

طب بس .. انا كنت هعمل ايه

ده انا كل ما ابعد .. اقرب ليه ؟

و بموت .. مش شايفه الا عينيك

ايه اللى .. رامينى كل ده

و انا عن نفسى .. هموت نفسى

لحد ما الاقى .. طريقه معاك

احاسبك مره .. و اسامحك مره

مره فى مره .. هصحى هواك

قالولى عنك .. بتاع بنات"
"1528753701-280","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ميسم نحاس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=mesam-nahas&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%8A%D8%B3%D9%85-%D9%86%D8%AD%D8%A7%D8%B3","كلمات اغنية انت اتعرفت ميسم نحاس","http://aghanilyrics.com/songlyrics.php?lyrics=17393&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%86%D8%AA-%D8%A7%D8%AA%D8%B9%D8%B1%D9%81%D8%AA-%D9%85%D9%8A%D8%B3%D9%85-%D9%86%D8%AD%D8%A7%D8%B3","انت اتعرفت



    انت انت

انت اتعرفت كده كداب غلاب وملكشى عزيز ولا غالى

انت اتكشفت كده بياع لواع وانا بعد كده باخد بالى

انت اتعرفت كده كداب غلاب وملكشى عزيز ولا غالى

انت اتكشفت كده بياع لواع وانا بعد كده باخد بالى



متكلمنيش متفهمنيش

دانا شفت بعينى متحلفليش

وياريت تبعد عنى وماتجيش

وكفايه اوى اللى جرالى



انت اتعرفت كده كداب غلاب وملكشى عزيز ولا غالى



لا لا لا لا

لا لا لا لا



معقول مخدتش بالك

كل مره عدتهالك

طب اعمل ايه وياك

مش كل مره تجينى

وتقول اللى كان على عينى

غلبت قلبى معاك



معقول مخدتش بالك

كل مره عدتهالك

طب اعمل ايه وياك

مش كل مره تجينى

وتقول اللى كان على عينى

غلبت قلبى معاك



متكلمنيش متفهمنيش

دانا شفت بعينى متحلفليش

وياريت تبعد عنى وماتجيش

وكفايه اوى اللى جرالى



انت اتعرفت كده كداب غلاب وملكشى عزيز ولا غالى



لا لا لا لا

لا لا لا لا



ابعد اوام وانسانى

مانت بصراحه انانى

بتحب نفسك بس

عمال بتيجى عليه

وتبيعنى كل شويه

طب امتى بقى هتحس



ابعد اوام وانسانى

مانت بصراحه انانى

بتحب نفسك بس

عمال بتيجى عليه

وتبيعنى كل شويه

طب امتى بقى هتحس



متكلمنيش متفهمنيش

دانا شفت بعينى متحلفليش

وياريت تبعد عنى وماتجيش

وكفايه اوى اللى جرالى



لا لا لا لا

لا لا لا لا"
"1528753478-185","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني كاتيا حرب","http://aghanilyrics.com/allsongslyrics.php?songslyrics=katia-harb&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%83%D8%A7%D8%AA%D9%8A%D8%A7-%D8%AD%D8%B1%D8%A8","كلمات اغنية حبك اجمل غنيه كاتيا حرب","http://aghanilyrics.com/songlyrics.php?lyrics=18061&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D8%A8%D9%83-%D8%A7%D8%AC%D9%85%D9%84-%D8%BA%D9%86%D9%8A%D9%87-%D9%83%D8%A7%D8%AA%D9%8A%D8%A7-%D8%AD%D8%B1%D8%A8","حبك اجمل غنيه



حبك اجمل غنيه

غرامك والع فيي

حدي بتبقى ليل نهار

عينك سهرانه علي



من اول مره حكيتك

لحظه واحده ما نسيتك

لما حكيوني عينيك

قلبي داب بحنيه



من اول مره حكيتك

لحظه واحده ما نسيتك

لما حكيوني عينيك

قلبي داب بحنيه



كلهن قالوا نيالي

شو همي وشو عبالي

انت عطول قبالي

ساكن قلبي وعيني



كلهن قالوا نيالي

شو همي وشو عبالي

انت عطول قبالي

ساكن قلبي وعيني



من اول ما تلاقينا

عشقوا بعضهن عينينا

قلبي صار يدق كتير

ويدوب شويه شويه



من ساعه ما تلاقينا

عشقوا بعضهن عينينا

قلبي صار يدق كتير

ويدوب شويه شويه



حبك اجمل غنيه

حبك اجمل غنيه



حبك .. اه



اجمل غنيه"
"1528753358-136","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مارسيل خليفة","http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","كلمات اغنية ايديك مارسيل خليفة","http://aghanilyrics.com/songlyrics.php?lyrics=18415&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%8A%D8%AF%D9%8A%D9%83-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","ايديك



ايديك بيعـــــطوني الأمــــان

بلمّوا الخوف الـ من زمان  



عم يكبر بين ضلوعي

بتحير وبحس دموعي كأنها حدّي ستي

عم تحكي حكاية وشو حكاية

والدنيي عم تشتي على زهر الرمان



بيعطوني الأمان ايديك بيعطوني

وبموج العالم بعيوني يا عيوني



وبصير العالم مرجوحة

والبنت الـ نسيت حالها 

مشلوحة بالمرجوحة  تغفى وبتنام

على زهر الرمان



بيعطوني الأمان ايديك بيعطوني

وبصير الزمان يحملني

ويمشي فيي اه يا زمان



ولما بتطلع فيي  بتشـــــتي الدنيي بعيونك

وبصيروا مراية مراية وكأنها الدنيي حكاية



والعمر منام والعمر منال على زهر الرمان"
"1528753188-97","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مشروع ليلى","http://aghanilyrics.com/allsongslyrics.php?songslyrics=mashrou-leila&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%84%D9%8A%D9%84%D9%89","كلمات اغنية اصحابي مشروع ليلى","http://aghanilyrics.com/songlyrics.php?lyrics=25212&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%B5%D8%AD%D8%A7%D8%A8%D9%8A-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%84%D9%8A%D9%84%D9%89","كلن عم بيرقصوا فوق الأزاز عالأرض

كلن عم بيضحكوا بالأسود والأبيض

بتشقشق بسمتي أسود وأبيض

نحنا بعدنا شي متعرفين ع بعض

لدقيقة بالحمام كنا أقرب الأصحاب

زيفلي الإهتمام قالي اني بنحب

ابن الليل



كل الأسبوع تسعة للخمسة عم بنموت

نسيني حالي بدي كون متل بيروت

شو حلوة الليلة كل شي بنتمناه موجود

وبأذي نفسي بس لبرر الوجود

ابن الليل



تذكر كيف كانت الموسيقى تأثر فينا

صرنا نخشى العتمة اللي كنا نلعب فيها

عيشنا وشوفنا وما باقي ولا شي يدهشنا

عالية الموسيقى مش معقول حدا يسمعنا



ولعتا امبارح حاسس حالي شوي تعبان

كني دايماً عم بغرق بعدني عطشان

دعسة ع شمال و ع اليمين حط دعستين

لاء مش عم ببكي دمعت من الدخان



وبصب الكاس لإتنين وبشربه لوحدي

مين قولك من هالناس راح يجي يزورلي قبري

ليك عندك قداحة تعا ولعلي سيجارتي

لك شوف في حولي ناس مش ممكن كون لوحدي"
"1528753780-311","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني اميمة خليل","http://aghanilyrics.com/allsongslyrics.php?songslyrics=omaima-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84","كلمات اغنية ليه اميمة خليل","http://aghanilyrics.com/songlyrics.php?lyrics=15811&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%84%D9%8A%D9%87-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84","ليه



حد قالك خاف .. خفت ليه

حد قالك توه .. توهت ليه



حد قالك شمس بكره مش ح تيجي ح تيجي ح تيجي

حد قالك ان حلمك مش حقيقي حقيقي حقيقي



حد قالك موت .. موت ليه؟"
"1528753792-316","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني اميمة خليل","http://aghanilyrics.com/allsongslyrics.php?songslyrics=omaima-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84","كلمات اغنية بعد اللي بحبه اميمة خليل","http://aghanilyrics.com/songlyrics.php?lyrics=15806&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D9%84%D9%8A-%D8%A8%D8%AD%D8%A8%D9%87-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84","بعد اللي بحبه



بُعد اللي بحبه شغل بالي

ولا شافش حبيبي اللي جرالي

امتى الأيام راح تصفالي

كان مالك يا حب ومالي



حبيت وياريتني ما حبيت

أنا دقت المر، آه، وبكيت

من يوم ما هويت أنا ما اتهنيت

يا زماني امتى هتصفالي

غاب عني المحبوب وبكيت

ولا شافش حبيبي اللي جرالي

كان مالك يا حب ومالي



بُعد اللي بحبه شغل بالي

ولا شافش حبيبي اللي جرالي

امتى الأيام راح تصفالي

كان مالك يا حب ومالي"
"1528753340-129","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مارسيل خليفة","http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","كلمات اغنية تصبحون على وطن مارسيل خليفة","http://aghanilyrics.com/songlyrics.php?lyrics=18427&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AA%D8%B5%D8%A8%D8%AD%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D9%88%D8%B7%D9%86-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","تصبحون على وطن



عندما يذهب الشهداء الى النوم أصحو

وأحرسهم من هواة الرّثاء

أقول لهم

تصبحون على وطن

من سحابٍ ومن شجر

من سراب وماء



أهنئهم بالسلامة من حادث المستحيل

ومن قيمة المذبح الفائضة

وأسرق وقتا لكي يسرقوني من الوقت

هل كلنا شهداء

وأهمس

يا أصدقائي اتركوا حائطا واحداً

لحبال الغسيل

اتركوا ليلةً للغناء



اعلّق أسماءكم أين شئتم فناموا قليلاً

وناموا على سلم الكرمة الحامضة

لأحرس أحلامكم من خناجر حراسكم

وانقلاب الكتاب على الأنبياء

وكونوا نشيد الذي لا نشيد له

عندما تذهبون إلى النوم هذا المساء

أقول لكم

تصبحون على وطنٍ

حمّلوه على فرس راكضه

وأهمس

يا أصدقائي لن تصبحوا مثلنا ...

حبل مشنقةٍ غامضه !"
"1528752714-2","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني كريستينا صوايا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=christina-sawaya&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%83%D8%B1%D9%8A%D8%B3%D8%AA%D9%8A%D9%86%D8%A7-%D8%B5%D9%88%D8%A7%D9%8A%D8%A7","كلمات اغنية صعبة كتير كريستينا صوايا","http://aghanilyrics.com/songlyrics.php?lyrics=28791&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B5%D8%B9%D8%A8%D8%A9-%D9%83%D8%AA%D9%8A%D8%B1-%D9%83%D8%B1%D9%8A%D8%B3%D8%AA%D9%8A%D9%86%D8%A7-%D8%B5%D9%88%D8%A7%D9%8A%D8%A7","صعبة صعبة كتير انسى انسى هواك

صعبة صعبة كتير هالدنيي بلاك

برمت الكون كله رجعلي هواك

 جنون هلق حبك جنني لقاك

اسمع و شوف شو بدي قلك

 دخيلو الله ما أجملك

 برمت الكون و رجعتلك

 و سميتك عقلبي ملاك

ما بزعل منك شو ما صار

 الحكيوعلينا بالغيرة كتار

 و لو من جديد خلقت بختار

 و بسميك عقلبي ملاك

اسمع و شوف شو بدي قلك

 هيدا حلاك مولع نار

 رغبوني كتار و رجعتلك

 جن الهوى و منك غار

دغري حبيتك مش معقول

 شايفة هالقصة معك رح تطول

 ولو من جديد خلقت رح قول

 انت حبيبي و قلبي إلك

 انت حبيبي و قلبي إلك

حبيتك وسع المدى

 و انا على حبك قلبي هتدى"
"1528753915-363","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني لورا خليل","http://aghanilyrics.com/allsongslyrics.php?songslyrics=laura-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84","كلمات اغنية ليله يا حبيبي لورا خليل","http://aghanilyrics.com/songlyrics.php?lyrics=14231&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%84%D9%8A%D9%84%D9%87-%D9%8A%D8%A7-%D8%AD%D8%A8%D9%8A%D8%A8%D9%8A-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84","ليله ياحبيبي من احلى اليالي سهرني ياحبيبي وخلي ليلي يطول



قربني لاتبعدني عن قلبك ياغالي وبحنانك بدوبني بقربك عمري يطول



قلبي على نار ياحبيبي



بتلاقيني وتسهرني وترقصني وتطيرني بين عيونك بتهنيني تخليني ادوب



وتحاكيني وتسهرني هموم الدنيا بتنسيني بتاخدني وخلي ليلي جنون



ياحبيبي لاتبعد عن عنيه انت حياتي غرامك عايش فيه



ساكن بروحي وحدك ياغالي عليا انت اللي بحبك انت على طول



ياحبيبي لاتبعد عن عنيه انت حياتي غرامك عايش فيه



ساكن بروحي وحدك ياغالي عليا انت اللي بحبك انت على طول



انت اللي شاغلني وغيرك مابيرضيني بنسى الدنيا وعمري كله انت مابنساك



بشتاقلك اشوف عيونك قربك بدفيني تبقى جمبي تغمر قلبي وبدوب بهواك



قلبي على نار آآه ياحبيبي



بتلاقيني وتسهرني وترقصني وتطيرني بين عيونك بتهنيني تخليني ادوب



وتحاكيني وتسهرني هموم الدنيا بتنسيني بتاخدني وخلي هاليل جنون



ياحبيبي لاتبعد عن عنيه انت حياتي غرامك عايش فيه



ساكن بروحي وحدك ياغالي عليا انت اللي بحبك انت على طول



ياحبيبي لاتبعد عن عنيه انت حياتي غرامك عايش فيه



ساكن بروحي وحدك ياغالي عليا انت اللي بحبك انت على طول"
