songs: "كلمات اغنية رح ترجعي ناجي الاسطا"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=28371&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B1%D8%AD-%D8%AA%D8%B1%D8%AC%D8%B9%D9%8A-%D9%86%D8%A7%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B3%D8%B7%D8%A7"
lyrics: "‎شكلو القدر وافق على حكم البشر..
.
web-scraper-order: "1528753591-232"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غسان صليبا"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghassan-saliba&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D8%B3%D8%A7%D9%86-%D8%B5%D9%84%D9%8A%D8%A8%D8%A7"
songs: "كلمات اغنية ذوبني الهوى غسان صليبا"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17878&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B0%D9%88%D8%A8%D9%86%D9%8A-%D8%A7%D9%84%D9%87%D9%88%D9%89-%D8%BA%D8%B3%D8%A7%D9%86-%D8%B5%D9%84%D9%8A%D8%A8%D8%A7"
lyrics: "ذوبني الهوى .. كواني الهوى
.
web-scraper-order: "1528753497-193"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نجاح سلام"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=najah-sallam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%AC%D8%A7%D8%AD-%D8%B3%D9%84%D8%A7%D9%85"
songs: "كلمات اغنية مجوز والا عزابي نجاح سلام"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17951&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%AC%D9%88%D8%B2-%D9%88%D8%A7%D9%84%D8%A7-%D8%B9%D8%B2%D8%A7%D8%A8%D9%8A-%D9%86%D8%AC%D8%A7%D8%AD-%D8%B3%D9%84%D8%A7%D9%85"
lyrics: "مجوز والا عزابي
.
web-scraper-order: "1528753773-308"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني اميمة خليل"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=omaima-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84"
songs: "كلمات اغنية يا سيدي اميمة خليل"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=15814&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7-%D8%B3%D9%8A%D8%AF%D9%8A-%D8%A7%D9%85%D9%8A%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D9%84"
lyrics: "يا سيدي
.
web-scraper-order: "1528753570-224"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غندرة"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghandara&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D9%86%D8%AF%D8%B1%D8%A9"
songs: "كلمات اغنية انت جيت من نفسك غندرة"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17903&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%86%D8%AA-%D8%AC%D9%8A%D8%AA-%D9%85%D9%86-%D9%86%D9%81%D8%B3%D9%83-%D8%BA%D9%86%D8%AF%D8%B1%D8%A9"
lyrics: "انت جيت من نفسك .. ولا ربنا جابك
.
web-scraper-order: "1528753173-94"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نيلى مقدسي"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=nely-makdsy&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D9%8A%D9%84%D9%89-%D9%85%D9%82%D8%AF%D8%B3%D9%8A"
songs: "كلمات اغنية اشتاق نيلى مقدسي"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25322&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%B4%D8%AA%D8%A7%D9%82-%D9%86%D9%8A%D9%84%D9%89-%D9%85%D9%82%D8%AF%D8%B3%D9%8A"
lyrics: "اشتاق والله ما اسال فيك
.
web-scraper-order: "1528753101-70"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني جوزيف صقر"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=jozef-sakr&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1"
songs: "كلمات اغنية حن الحديد على حالو جوزيف صقر"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25743&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D9%86-%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AF-%D8%B9%D9%84%D9%89-%D8%AD%D8%A7%D9%84%D9%88-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1"
lyrics: "حن الحديد على حالو
.
web-scraper-order: "1528753024-44"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ادهم سليمان"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
songs: "كلمات اغنية ياعطري ادهم سليمان"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=27806&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7%D8%B9%D8%B7%D8%B1%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
lyrics: "يا عطري يا شبه بحر و سماه
.
web-scraper-order: "1528753432-165"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني طونى كيوان"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=tony-kewan&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B7%D9%88%D9%86%D9%89-%D9%83%D9%8A%D9%88%D8%A7%D9%86"
songs: "كلمات اغنية طلت ع الحاره طونى كيوان"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=18281&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B7%D9%84%D8%AA-%D8%B9-%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D9%87-%D8%B7%D9%88%D9%86%D9%89-%D9%83%D9%8A%D9%88%D8%A7%D9%86"
lyrics: "طلت ع الحاره
.
web-scraper-order: "1528753042-50"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ادهم سليمان"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
songs: "كلمات اغنية اغنية ادهم سليمان"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=26704&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
lyrics: "فى يوم افتكرتك والحنين
.
web-scraper-order: "1528753143-82"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نبيل عجرم"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=nabil-agram&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A8%D9%8A%D9%84-%D8%B9%D8%AC%D8%B1%D9%85"
songs: "كلمات اغنية من روحى نبيل عجرم"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25334&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%B1%D9%88%D8%AD%D9%89-%D9%86%D8%A8%D9%8A%D9%84-%D8%B9%D8%AC%D8%B1%D9%85"
lyrics: "من روحى
.
web-scraper-order: "1528753620-244"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني علاء زلزلي"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=alaa-zalzaly&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B9%D9%84%D8%A7%D8%A1-%D8%B2%D9%84%D8%B2%D9%84%D9%8A"
songs: "كلمات اغنية ياحنون علاء زلزلي"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25414&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7%D8%AD%D9%86%D9%88%D9%86-%D8%B9%D9%84%D8%A7%D8%A1-%D8%B2%D9%84%D8%B2%D9%84%D9%8A"
lyrics: "يا حنون قلبك حنون
.
web-scraper-order: "1528753910-361"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني لورا خليل"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=laura-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84"
songs: "كلمات اغنية ياه يا حبيبي لورا خليل"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=14233&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7%D9%87-%D9%8A%D8%A7-%D8%AD%D8%A8%D9%8A%D8%A8%D9%8A-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84"
lyrics: "ياه يا حبيبي لو قلبي تحس هواه
.
web-scraper-order: "1528753573-225"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غندرة"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghandara&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D9%86%D8%AF%D8%B1%D8%A9"
songs: "كلمات اغنية الهاشمي قال غندرة"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17902&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%87%D8%A7%D8%B4%D9%85%D9%8A-%D9%82%D8%A7%D9%84-%D8%BA%D9%86%D8%AF%D8%B1%D8%A9"
lyrics: "الهاشمي قال نومي من عيوني طار
.
web-scraper-order: "1528753824-329"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ناجي الاسطا"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=naji-osta&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A7%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B3%D8%B7%D8%A7"
songs: "كلمات اغنية كل الناس بتكبر ناجي الاسطا"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=15313&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%83%D9%84-%D8%A7%D9%84%D9%86%D8%A7%D8%B3-%D8%A8%D8%AA%D9%83%D8%A8%D8%B1-%D9%86%D8%A7%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B3%D8%B7%D8%A7"
lyrics: "كل الناس بتكبر وانتي بتصغري وبتتحلي اكتر كل ما بتكبري
.
web-scraper-order: "1528753081-63"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غازي الامير"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghazi-alamir&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D8%A7%D8%B2%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1"
songs: "كلمات اغنية حبيبي ارجع غازي الامير"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=28571&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D8%A8%D9%8A%D8%A8%D9%8A-%D8%A7%D8%B1%D8%AC%D8%B9-%D8%BA%D8%A7%D8%B2%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1"
lyrics: "انت وبعيد انا بشتاق
.
web-scraper-order: "1528753594-233"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غسان صليبا"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghassan-saliba&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D8%B3%D8%A7%D9%86-%D8%B5%D9%84%D9%8A%D8%A8%D8%A7"
songs: "كلمات اغنية حامل عطر بلادي غسان صليبا"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17877&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D8%A7%D9%85%D9%84-%D8%B9%D8%B7%D8%B1-%D8%A8%D9%84%D8%A7%D8%AF%D9%8A-%D8%BA%D8%B3%D8%A7%D9%86-%D8%B5%D9%84%D9%8A%D8%A8%D8%A7"
lyrics: "دنيا بدونك منفى محروق النسمات
.
web-scraper-order: "1528752878-16"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني وئام"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=weeam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%88%D8%A6%D8%A7%D9%85"
songs: "كلمات اغنية على بالي وئام"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=27607&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%A7%D9%84%D9%8A-%D9%88%D8%A6%D8%A7%D9%85"
lyrics: "على بالي اكتب غنية على بالي على بالي
.
web-scraper-order: "1528753527-206"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني هيام يونس"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=hiam-younes&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3"
songs: "كلمات اغنية يا حبيب الدار هيام يونس"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17931&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7-%D8%AD%D8%A8%D9%8A%D8%A8-%D8%A7%D9%84%D8%AF%D8%A7%D8%B1-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3"
lyrics: "يا حبيب الدار
.
web-scraper-order: "1528753057-56"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ادهم سليمان"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
songs: "كلمات اغنية انا التايه ادهم سليمان"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=26698&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%86%D8%A7-%D8%A7%D9%84%D8%AA%D8%A7%D9%8A%D9%87-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
lyrics: "أنا التايه وأنا المغصوب على أمرى أنا العايش ومش عايش ف ملكوتك .
.
web-scraper-order: "1528753108-73"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني جوزيف صقر"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=jozef-sakr&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1"
songs: "كلمات اغنية الحالة تعبانة يا ليلى جوزيف صقر"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25740&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A9-%D8%AA%D8%B9%D8%A8%D8%A7%D9%86%D8%A9-%D9%8A%D8%A7-%D9%84%D9%8A%D9%84%D9%89-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1"
lyrics: "الحالة تعبانة يا ليلى
.
web-scraper-order: "1528753744-297"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني جنى"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=jana&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%86%D9%89"
songs: "كلمات اغنية فيك وفيها جنى"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=15970&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%81%D9%8A%D9%83-%D9%88%D9%81%D9%8A%D9%87%D8%A7-%D8%AC%D9%86%D9%89"
lyrics: "فيك وفيها .. فيك وفيها
.
web-scraper-order: "1528752842-13"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ليال عبود"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=layal-abboud&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D9%8A%D8%A7%D9%84-%D8%B9%D8%A8%D9%88%D8%AF"
songs: "كلمات اغنية بموت عليك ليال عبود"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=28401&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D9%85%D9%88%D8%AA-%D8%B9%D9%84%D9%8A%D9%83-%D9%84%D9%8A%D8%A7%D9%84-%D8%B9%D8%A8%D9%88%D8%AF"
lyrics: "اوعا تفكر اني مغرومة بعينيك
.
web-scraper-order: "1528753121-77"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نادر الأتات"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=nader-el-attat&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%A3%D8%AA%D8%A7%D8%AA"
songs: "كلمات اغنية مابستسلم نادر الأتات"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25668&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%A7%D8%A8%D8%B3%D8%AA%D8%B3%D9%84%D9%85-%D9%86%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%A3%D8%AA%D8%A7%D8%AA"
lyrics: "في شي جواتي مش عادي مقلقني عليكي
.
web-scraper-order: "1528753638-252"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني علاء زلزلي"
